Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
ecc51621-0af3-3b35-ac3e-8b1e34022e92,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,02721,41.725351,-71.094162,5086745600,173456.69000000242,1689
5d4b9df1-93ae-3bc9-b680-03249990e558,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,01040,42.211656,-72.642448,4135342500,141322.93000000305,1357
37b4d73f-652d-3033-a16e-d97b9e8b4cda,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,01950,42.812141,-70.886646,9784631000,144604.44000000268,1330
5844ad77-f653-3c2b-b7dd-e97576ab3b03,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,PALMER,MA,01069,42.187794,-72.30846899999997,4132837651,117326.79000000241,1052
08bcda9c-f8c8-3244-82d4-fc306a7a55d3,BOSTON MEDICAL CENTER CORPORATION-,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,02118,42.33196,-71.020173,6176388000,54504.4400000004,494
37c0de84-bcaf-3624-82bf-a89b2ac441b8,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,01915,42.556659,-70.84496,9789223000,257435.16000000254,2432
4861d01f-019c-3dac-a153-8334e50919f9,NORTH SHORE MEDICAL CENTER -,81 HIGHLAND AVENUE,SALEM,MA,01970,42.50128,-70.897502,9787411215,207090.08000000237,1945
a0b6ec0c-e587-3b2a-bf9f-248849f29ee5,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6177893000,122209.59000000275,1056
4f3a530e-a2f7-3de0-9a09-c0a70a9ab894,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH STREET,PITTSFIELD,MA,01201,42.452045,-73.26054,4134472000,102525.2400000017,925
f71ce1a9-cca7-3295-9a1e-c88ac3479b6f,MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,01752,42.349617,-71.547214,5084815000,58068.59000000046,567
c44f361c-2efb-3050-8f97-0354a12e2920,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,02302,42.082543,-71.024638,5089417000,154781.33000000147,1466
331f4c11-d298-308b-aaa1-d7825b29b57f,CLINTON HOSPITAL ASSOCIATION,201 HIGHLAND STREET,CLINTON,MA,01510,42.411887,-71.690005,9783683000,71552.27000000027,714
b1ddf812-1fdd-3adf-b1d5-32cc8bd07ebb,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,275 SANDWICH STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,5087462000,234963.72000000378,2097
6be05ccf-ef94-341f-a2a3-1cf9bfde1b18,ADCARE HOSPITAL OF WORCESTER INC,107 LINCOLN STREET,WORCESTER,MA,01605,42.269478,-71.807783,5087999000,76951.35000000062,743
b0e04623-b02c-3f8b-92ea-943fc4db60da,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,01854,42.638893,-71.32210699999997,9789376000,339244.80999998486,3088
ebc3f5c4-6700-34af-8323-85621c313726,NOBLE HOSPITAL,115 WEST SILVER STREET,WESTFIELD,MA,01085,42.138838,-72.755911,4135682811,120503.6400000027,1111
fd328395-ab1d-35c6-a2d0-d05a9a79cf11,MERCY MEDICAL CTR,271 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137489000,55278.92000000014,532
d692e283-0833-3201-8e55-4f868a9c0736,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,02176,42.455723,-71.05901899999998,7819793000,533959.7899999579,5035
d78e84ec-30aa-3bba-a33a-f29a3a454662,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,42.33196,-71.020173,6177262000,60135.06000000031,590
8ad64ecf-c817-3753-bee7-006a8e662e06,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,02780,41.903323,-71.094984,5088287000,172657.4400000021,1581
23834663-ed53-3da9-b330-d6e1ecb8428e,SOUTHCOAST HOSPITAL GROUP  INC,363 HIGHLAND AVENUE,FALL RIVER,MA,02720,41.725351,-71.094162,5086793131,171391.57000000248,1578
44bef9d3-91c2-3005-93e0-ccf436348ff0,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES STREET,BOSTON,MA,02114,42.33196,-71.020173,6175237900,65662.93999999977,644
60457c13-adb2-3415-82c5-86ab5dab5f93,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,01199,42.115454,-72.539978,4137940000,82815.13000000076,794
a9f20dc1-5147-3789-bcef-bbecb41c5983,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,01844,42.742751,-71.178588,9786870156,196240.31000000148,1880
7fb56531-86bd-3e4a-8619-4df9942da309,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,148 CHESTNUT STREET,NEEDHAM,MA,02494,42.281593,-71.242414,7814533002,170254.5900000014,1593
03347b4d-994e-302b-848b-58019a4e274d,EMERSON HOSPITAL -,133 OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,01742,42.269478,-71.807783,9783691400,117636.48000000248,1079
cb6a50e0-af76-3758-99ad-3200ede03fff,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,02215,42.33196,-71.020173,6176677000,33399.81000000005,323
9a7149fa-49fc-3c87-b935-d29c55808717,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,02120,42.33196,-71.020173,6177545800,32702.40000000008,314
24cb4eab-6166-3530-bddc-a5a8a14a4fc1,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,5084731190,370060.21999998076,3468
e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,HEYWOOD HOSPITAL -,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,9786323420,82996.56000000141,754
ac8356a5-78f8-3a63-8a1e-59e832fd54e7,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,9787849000,138739.16000000315,1379
db0acede-4abe-3c01-8d03-5c68a190d8c7,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,7813408000,127245.45000000224,1186
3d10019f-c88e-3de5-9916-6107b9c0263d,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,6172436000,447865.7599999676,4104
f4e7709c-02f6-37ca-aeea-8247d74e88e7,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,7817299000,140420.46000000287,1241
12c9daf5-a29c-36c9-ac55-28972463e566,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,6176964600,125050.06000000224,1145
27379046-608b-32f0-9df7-8c833cf5d11d,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,6177325500,30481.010000000082,286
226098a2-6a40-3588-b5bb-db56c3a30a04,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,5084273000,183273.66000000204,1714
b7175ab4-bde5-3848-891b-579bccb77c7c,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,6176365000,60677.39999999994,602
d733d4a9-080d-3593-b910-2366e652b7ea,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,6179837000,30662.050000000036,274
3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,5087721000,130371.29000000282,1199
d5117822-5756-389d-9547-891a372d580f,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,5085485300,237080.4800000011,2212
f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,5083341000,93742.33000000144,861
6f122869-a856-3d65-8db9-099bf4f5bbb8,LAHEY HOSPITAL & MEDICAL CENTER  BURLINGTON,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,7817445100,165192.58000000348,1483
465de31f-3098-365c-af70-48a071e1f5aa,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,5083831000,169868.25000000212,1515
1eaf97fa-9de6-38de-a9c4-6efe5dc574be,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,5083635000,76951.86000000115,707
80e919cc-df1a-3838-b75e-541564a286e5,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,5082281200,314568.7099999793,3331
8e00f524-3a5f-313e-9542-378dfc61193f,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,5086930410,7672.019999999993,65
56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,FAIRVIEW HOSPITAL,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,4135280790,62099.06000000053,552
161a799c-4894-36f6-8ca7-2a71c8107f79,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,9782493511,7465.0099999999875,87
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,16945.239999999983,168
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,66593.66000000043,599
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,96376.03000000112,957
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,64604.05000000022,619
72a10c1a-ee7c-3a01-97b1-33f63244c13e,Edith Nourse Rogers Memorial Veterans Hospital (Bedford VA),200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,781-687-2000,7051.85999999999,73
1bd44727-a8e3-322d-9c14-a5c529d6ce6d,VA Boston Healthcare System  Brockton Campus,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,508-583-4500 Or 508-583-4500,14878.85999999998,140
be4c63f3-8d38-3fa9-a183-62045b5c85f6,VA Boston Healthcare System  Jamaica Plain Campus,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,617-232-9500,61452.3900000002,607
a7500efb-720b-3e44-990a-0c3edc5a3990,VA Boston Healthcare System  West Roxbury Campus,1400 VFW Parkway,West Roxbury,MA,02132,42.2793,-71.1657,617-323-7700,45721.89000000028,407
ae67223f-808e-33d3-a83e-066deebf35ed,VA Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,MA,01053,42.345066,-72.68291,413-584-4040,15886.31999999998,147
05462bf2-25d4-3ecd-afdf-bb3e1140929a,Causeway OPC,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,800-865-3384,53702.28,583
5573d6f9-681b-3f8f-9264-2da0fec29b1e,Lowell Veterans Community Care Center,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,978-671-9000,58609.189999999755,699
5259a506-b80b-3ed5-9c30-83188eabf33e,Fitchburg Outpatient Clinic,881 Main Street,Fitchburg,MA,01420,42.586487,-71.80521,978-342-9781 Or 978-342-9781,9764.33999999999,86
53b25c4b-e95f-3dd1-8e69-d427cdd83631,Framingham Outpatient Clinic,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,800-865-3384,7852.639999999989,81
e0c85f99-d520-3f26-8dcd-cfbf172afc5a,Haverhill Community Based Outpatient Clinic (CBOC),108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,800-838-6331,115516.06000000186,1212
3490b118-b33a-38e3-b763-f6f8f0039d6b,Lowell Outpatient Clinic,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,800-865-3384,69924.53000000016,726
8881e3ee-e915-31b3-867f-8e2fbe41e887,Lynn Community Based Outpatient Clinic (CBOC),225 Boston Road  Suite 107,Lynn,MA,01904,42.470093,-70.95994,800-838-6331,4727.099999999996,48
0b78995f-8b45-34d3-969d-afcc456bb1c7,New Bedford Outpatient Clinic,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,508-994-0217,37997.36000000021,400
de7eebed-6d89-3e62-b8d3-59d80c664399,Pittsfield Outpatient Clinic,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,413-499-2672 Or 413-499-2672,33348.65000000008,289
cb72194a-b1fd-3089-afb6-cb8bb61f4f9c,Plymouth Outreach Clinic,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,800-865-3384,21878.420000000035,255
18f774ab-db01-37ba-95c4-44c4eab47089,Quincy Outpatient Clinic,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,800-865-3384,130755.95000000417,1396
37eb7694-de8f-3407-b95f-1a6a31fb0f6a,Springfield Outpatient Clinic,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,413-731-6000 Or 413-731-6000,22989.910000000044,217
7b50426f-b50b-3d7c-ab22-04a0e1632ac8,Boston Vet Center,7 Drydock Ave  Suite 2070,Boston,MA,02210,42.34461,-71.03728,857-203-6461,13251.719999999987,109
3fbe3da9-8e41-3118-a253-7e2d1b46480f,Brockton Vet Center,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,508-580-2730 Or 508-580-2730,85967.2400000012,779
5b7aa5b4-aa6f-3acc-bd96-01ce774cb614,Lowell Vet Center,10 George Street  Gateway Center,Lowell,MA,01852,42.642513,-71.3062,978-453-1151,43086.30000000017,433
7c530dcd-43f3-3f87-b41b-9f704205e0f8,New Bedford Vet Center,73 Huttleton Ave.  Unit 2,Fairhaven,MA,02719,41.6318,-70.8801,508-999-6920 Or 508-999-6920,27949.750000000015,251
78dbf052-6958-3c67-af45-b5a450b70fe4,Springfield Vet Center,95 Ashley Avenue  Suite A,West Springfield,MA,01089,42.139397,-72.62382,413-737-5167 Or 413-737-5167,594.13,5
3a2242e0-de37-303b-bdfc-e160c7eae518,Worcester Vet Center,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,508-753-7902,20484.47000000002,179
b7dc82e4-3595-391b-a897-495dd7e5cf38,PCP103,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,978-631-9010,8395.399999999994,65
d20a58ab-d617-309a-8ffe-c0a490c207d1,PCP236,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-256-6196,3616.4799999999987,28
dd7305b8-adee-34b8-81b5-f14fe05784e4,PCP529,10 PHOENIX ROW,HAVERHILL,MA,01832-5734,42.782945,-71.087436,978-521-1038,4649.7599999999975,36
de1376c4-8f27-37ed-85da-6986458442f2,PCP661,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-463-0463,9816.159999999993,76
5e956b7f-ea9a-324d-a15d-b23794044d94,PCP749,200 JEFFERSON RD,WILMINGTON,MA,01887-1999,42.564646999999994,-71.164516,978-658-9512,3487.319999999999,27
4f963230-cf6c-30d4-9848-03c2997a2c16,PCP785,200 CORDWAINER DR,NORWELL,MA,02061-1671,42.164569,-70.818844,781-826-0465,9170.359999999993,72
8784f92c-21db-30b9-8492-eb7fcf75ed2e,CHIROPRACTIC HEALTH GROUP  PC,95 WASHINGTON ST,CANTON,MA,02021-4011,42.175737,-71.125385,781-575-0100,8007.919999999994,62
dd1f04b3-54cd-3ff0-96e3-a9aec2078301,PCP1444,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,978-346-4450,8782.879999999994,69
55d1bc6c-bf4e-3cb3-b917-eac93095055b,PCP1549,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-480-4043,12141.03999999999,94
93ce4cf6-c9bc-31e7-8e7f-b3a7dcae50f5,PCP1813,56 N MAIN ST,FALL RIVER,MA,02720-2132,41.725351,-71.094162,508-676-8861,5553.8799999999965,43
9f65cabf-9d9f-320d-8856-2f0834875bd7,PCP1878,166 ATLANTIC AVE,MARBLEHEAD,MA,01945-2911,42.495629,-70.83582,781-631-2182,5812.199999999996,45
6bc7071d-f1ed-3d3c-8043-460286490ef7,PCP1919,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-519-1427,1808.2400000000005,14
2101d4e0-8f93-36bb-b044-f3ae97394376,PCP1967,7 TOWER ST,HUDSON,MA,01749-1720,42.389071,-71.545864,978-562-6011,5553.8799999999965,43
b81e45f5-1cbe-3464-bcea-2ced466c7213,PCP2164,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-834-2092,3358.159999999999,26
587d0784-c2dd-3e1b-8742-64ae2df67f49,PCP2388,639 GRANITE ST,BRAINTREE,MA,02184-5370,42.205416,-71.00216800000003,781-775-3018,2454.04,20
4d8e27dd-59c8-30d8-8462-d3d056e29799,PCP2578,524 BOSTON POST RD,WAYLAND,MA,01778-1833,42.360427,-71.361099,508-358-4900,1679.0800000000004,13
223c28bc-a680-32b8-a654-3c07a81e3cea,PCP2613,6 COURTHOUSE LN,CHELMSFORD,MA,01824-1725,42.597055,-71.3697,978-866-1435,4520.599999999998,35
b581c4b2-bfed-3409-a316-9700e598bd4b,PCP2614,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,42.673909,-71.091334,978-682-1579,14595.079999999987,113
869ba21d-a974-3260-9752-4d1ba8d12f28,PCP2617,102 WESTLAND RD,WESTON,MA,02493-1341,42.360502000000004,-71.303433,781-894-8898,5553.8799999999965,43
518271fa-2372-3b99-9b3f-a9ccc3cfc33b,PCP2704,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,508-473-12005,4908.079999999997,38
59a4b308-6863-3bf6-8ef8-0e0f62d6b04e,PCP3075,709 PLAIN ST,MARSHFIELD,MA,02050-2105,42.115139,-70.71033100000001,781-794-2200,11753.55999999999,92
ccfeccfd-8e42-343b-b30c-d078bcf2051c,PCP3184,80 WASHINGTON ST,NORWELL,MA,02061-1740,42.164569,-70.818844,781-347-47147,8266.239999999994,64
8041c7d8-176f-3afc-80ed-e631206c4c65,PCP3302,34 HAYDEN ROWE ST,HOPKINTON,MA,01748-1889,42.224096,-71.54048900000001,508-333-5523,5166.399999999997,40
d303f885-b64a-3c2c-b13f-36a97c2522bf,PCP3324,12 HEMLOCK PARK DR,GROTON,MA,01450-1450,42.61176,-71.565269,978-448-2872,3487.319999999999,27
775c7fab-5ca1-3703-ba2d-c297992d97d1,PCP3357,37 E WHISTLESTOP MALL,ROCKPORT,MA,01966-1437,42.656952000000004,-70.60463,978-546-2090,7103.799999999995,55
414083bc-a154-3b45-bfbf-397a568e2362,MALCOLM AND MARTIN GREENE OD PARTNERS,31 SPRING ST,WATERTOWN,MA,02472-3473,42.369451,-71.177925,617-924-3343,2970.6799999999994,23
0de9633c-54dd-39cb-947c-8ab5ecdf93a2,PCP3874,2 SHAKER RD,SHIRLEY,MA,01464-2561,42.573654,-71.640986,978-425-6666,22990.479999999978,178
819655f8-a4ea-31a7-bd9e-b0ef44654ba9,PCP3894,285 MAIN ST,FITCHBURG,MA,01420-4303,42.601977000000005,-71.81586999999999,978-342-1837,4262.279999999998,33
4409e057-3f33-39ab-92a1-54fd9c2f3a3e,DR TED F BUKOWSKI AND ASSOC PC,140 E MAIN ST,NORTON,MA,02766-2342,41.965340999999995,-71.18178,508-285-2015,5424.719999999997,42
58fa71de-2295-33b8-8932-176a72078898,PCP4047,265 PLEASANT ST,ROCKLAND,MA,02370-1280,42.129251000000004,-70.908736,781-878-6962,4778.919999999997,37
f45aa838-487d-320d-a6c4-fc0f4b968924,PCP4078,271 LAFAYETTE ST,SALEM,MA,01970-5404,42.499248,-70.898204,978-745-3445,258.32,2
cfd98299-b454-3431-b2b3-5765a9dd4369,PCP4082,6 BOW ST,WALTHAM,MA,02452-4807,42.388921,-71.24226800000001,781-891-9734,3099.8399999999992,25
7b45aef4-bb25-3db6-97b0-297a23bae071,PCP4204,209 W CENTRAL ST,NATICK,MA,01760-3716,42.284822,-71.348811,508-650-8876,1679.0800000000004,13
ad3a23c5-ee9b-361d-96ee-244364c9b63a,PCP4460,7 KIMBALL LN E,LYNNFIELD,MA,01940-2617,42.534146,-71.038333,978-290-7090,3616.4799999999987,28
6ab2e1c9-e185-3282-a4e8-d200a6f2b36c,PCP4621,282 MAIN ST,GROVELAND,MA,01834-1229,42.7539,-71.015935,978-758-2087,5683.039999999996,44
896dc5ff-a1a7-3662-b59a-56d89ac7616d,PCP4799,534 NEW STATE HWY,RAYNHAM,MA,02767,41.930477,-71.046214,508-824-2438,3487.319999999999,27
15a6249c-62d4-30f1-b4b1-776e679e7e4d,PCP4935,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-232-8032,7878.759999999994,61
9a66d253-fa81-3045-9df1-2844ad780dc0,PCP5060,112 MAIN ST,NORTHBOROUGH,MA,01532-1914,42.323342,-71.646236,508-393-72236,5812.199999999996,45
c14ad169-e03e-3914-a3f7-acb69051971f,PCP5315,175 MAIN ST,CHARLESTOWN,MA,02129-3225,42.33196,-71.020173,617-242-4476,13561.799999999988,105
b6832708-a40f-3933-aa39-b57d26ab9b6a,PCP5398,175 DERBY ST,HINGHAM,MA,02043-4021,42.224319,-70.880673,617-876-4099,8007.919999999994,63
0ab8b96d-8968-34b7-b29f-975bccb6fb70,PCP5422,745 HIGH ST,WESTWOOD,MA,02090-2535,42.219645,-71.216768,781-775-3832,4520.599999999998,35
0d768c74-92f5-367b-bd5c-76d3143e82b7,PCP5481,316 MAIN ST,OXFORD,MA,01540-1728,42.12826,-71.8671,508-987-3771,3616.4799999999987,28
3bb806d8-ae0d-37d4-af59-96efcc928ea3,PCP6043,213 WASHINGTON ST,GROVELAND,MA,01834-1008,42.7539,-71.015935,978-886-1423,15111.719999999987,118
d26675bd-9ded-3c92-8e67-d708a500b598,PCP6235,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-232-7301,3745.6399999999985,30
7d370bcc-dba9-3314-8e0b-4b260b91b53e,PCP6468,227 E ST,METHUEN,MA,01844-5463,42.742751,-71.178588,978-683-0123,6199.679999999996,48
88d1ec67-f7f3-3795-895f-53814631398b,PCP6620,50 JEFFERSON ST,WINTHROP,MA,02152-2649,42.375541,-70.970646,617-846-1734,12270.19999999999,97
6ea37b08-500c-3caf-b600-a7f90785c9fd,PCP6646,22 WOBURN ST,READING,MA,01867-3022,42.535183,-71.105423,774-392-1292,6716.319999999995,52
5d446658-c301-313e-9168-37d171e8a3af,PCP7004,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,603-680-1654,3358.159999999999,26
1b1ea1a4-331f-3948-b5f9-cfb7cbaa4927,MARION FAMILY CHIROPRACTIC INC,238 WAREHAM RD,MARION,MA,02738-1166,41.706839,-70.75095999999999,508-748-6633,3616.4799999999987,28
d4972c85-cced-3b11-96e6-d55d866e2b6e,PCP7125,38 COLONIAL AVE,NEWTON,MA,02460-1215,42.331876,-71.208402,617-964-9644,5295.559999999997,42
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,14982.559999999987,116
f84f441a-9b3d-3fd4-aa87-4931f5362de4,PCP7496,68 TUPPER RD,SANDWICH,MA,02563-0537,41.7132,-70.485737,508-888-3800,6199.679999999996,48
8064de0c-68e3-312c-a100-e1c63be55fc2,PCP7515,13 W ST,BROCKTON,MA,02401-3166,42.082543,-71.024638,508-583-1066,7620.439999999994,59
aa1ac777-dca2-3d10-a84b-901df37cee5f,PCP7722,1368 BEACON ST,BROOKLINE,MA,02446-2800,42.323853,-71.142003,617-775-7301,5166.399999999997,40
af2a6f3d-aef7-3f88-81ae-493714aaabb6,PCP8081,144 NEWBURYPORT TPKE,ROWLEY,MA,01969-2132,42.721495000000004,-70.886637,978-948-8180,7620.439999999994,59
92a04c8a-a179-38f0-8a4b-310f44933c3b,PCP8696,1051 BEACON ST,BROOKLINE,MA,02446-5622,42.323853,-71.142003,617-277-6505,5941.359999999996,46
6e21d2e1-b52e-38fa-8254-8a797651c2d0,PCP8941,130 COLLEGE ST,SOUTH HADLEY,MA,01075-1537,42.256208,-72.58103,413-519-3439,8395.399999999994,65
fcae3c44-95b9-3a38-ba85-2f0385345e27,PCP9004,176 OLD COUNTY RD,WESTPORT,MA,02790-1172,41.579794,-71.081822,508-636-0703,3616.4799999999987,28
